date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,final_score,strategic_score,lgbm_component,is_top20
2026-03-19,BD,2026-03-14 08:00:00,Naver News,https://www.yna.co.kr/view/AKR20260313115900017?input=1195m,[바이오사이언스] 빨대로 숨쉬는 고통 COPD…신약 두필루맙 왜 못 쓰나 | 연합뉴스,인간이 느끼는 고통 중 가장 압도적인 생존 위협은 단연 '질식'이다.,(서울=연합뉴스) 최현석 기자 = 인간이 느끼는 고통 중 가장 압도적인 생존 위협은 단연 '질식'이다.,local,10,생물학적제제,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-19 17:45:00,Naver News,https://www.kwnews.co.kr/page/view/2026031916100828866,"﻿원주 대한과학, KIMES 2026 참가…신제품 라인업 대거 선보여 눈길","시기 백신 보관용 초저온 냉동고 공급을 통해 의료·공공 현장에서의 수요 대응 경험과 운영 역량을... 올해 전시회에서는 백신·의약품·혈액 보관용 냉장·냉동 제품군을 비롯해 원심분리기 라인업, ULPA(초고성능... ","시기 백신 보관용 초저온 냉동고 공급을 통해 의료·공공 현장에서의 수요 대응 경험과 운영 역량을... 올해 전시회에서는 백신·의약품·혈액 보관용 냉장·냉동 제품군을 비롯해 원심분리기 라인업, ULPA(초고성능... ",local,10,백신,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-20 06:02:00,Naver News,https://www.dailypharm.com/user/news/336680?REFERER=NP,[데일리팜]㉔말단비대증 첫 경구용 SST2 작용제 '팔투소틴',"팔소니파이(PalsonifyⓇ, 성분명: 팔투소틴 paltusotine, Crinetics Pharmaceuticals)는 최초의 1일 1회 경구 선택적 소마토스타틴 수용체 2형(somatostatin receptor type 2, SST2) 비펩타이드 작용제다. 작년 9월 미국 FDA에서 수술에 대한 반응이 불충분하거나 수술이 불가능한 성인 말단비대증(acromegaly) 환자의 치료제로 승인되었다. 말단비대증은 뇌하수체 전엽에서 성장호르몬(gr….","팔소니파이(PalsonifyⓇ, 성분명: 팔투소틴 paltusotine, Crinetics Pharmaceuticals)는 최초의 1일 1회 경구 선택적 소마토스타틴 수용체 2형(somatostatin receptor type 2, SST2) 비펩타이드 작용제다. 작년 9월 미국 FDA에서 수술에 대한 반응이 불충분하거나 수술이 불가능한 성인 말단비대증(acromegaly) 환자의 치료제로 승인되었다. 말단비대증은 뇌하수체 전엽에서 성장호르몬(gr…",local,10,합병,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-20 05:50:00,Naver News,https://www.pharmnews.com/news/articleView.html?idxno=302221,"산도스·삼성에피스, 3200억 달러 시밀러 시장 공략 - 팜뉴스",글로벌 바이오제약 업계가 신약 개발과 바이오시밀러 시장 확대를 병행하고 있다.미국 바이오제약사 오비드 테라퓨틱스(Ovid Therapeut.,[팜뉴스=우정민 기자] 글로벌 바이오제약 업계가 신약 개발과 바이오시밀러 시장 확대를 병행하고 있다.미국 바이오제약사 오비드 테라퓨틱스(Ovid Therapeut,local,10,라이선스,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-20 06:00:00,Naver News,https://www.monews.co.kr/news/articleView.html?idxno=410217,'통풍' 환자가 젊어지고 있다···'MZ 세대' 주의보 - 메디칼업저버,"20·30대 젊은 연령층에서 통풍 환자가 빠르게 증가하고 있어 주의가 요구된다.최근 국내 통풍 환자 증가율을 조사한 결과, 전체 연령.","[메디칼업저버 박선혜 기자] 20·30대 젊은 연령층에서 통풍 환자가 빠르게 증가하고 있어 주의가 요구된다.최근 국내 통풍 환자 증가율을 조사한 결과, 전체 연령",local,10,합병,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-20 06:00:00,Naver News,https://www.news1.kr/bio/pharmaceutical-bio/6107245,"차바이오텍, 3세 경영 박차…자산 매각하며 실탄 '착착'","차원태 대표, 솔리더스·차백신 연이어 매각…540억 확보  디지털 전환·수익구조 개편…CGT·디지털 헬스케어 '집중' 차바이오텍이 오너 3세 경영 체제로 전환한 가운데 비핵심 자산 매각과 투자 확대를 단행하며 그룹 전반의 체질 개선에 속도를 내고 있다. 이는 단순한 포트폴리오 조 ….","차원태 대표, 솔리더스·차백신 연이어 매각…540억 확보  디지털 전환·수익구조 개편…CGT·디지털 헬스케어 '집중' 차바이오텍이 오너 3세 경영 체제로 전환한 가운데 비핵심 자산 매각과 투자 확대를 단행하며 그룹 전반의 체질 개선에 속도를 내고 있다. 이는 단순한 포트폴리오 조 …",local,10,CSO,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-18 14:56:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3000836,미 올해 졸레어 등 10대 특허만료 - 의학신문,미국에서 올해 졸레어 등 10대 치료제의 특허가 만료될 예정이라고 피어스 파마가 밝혔다.이에 따르면 로슈의 면역학 제품 졸레어는.,[의학신문·일간보사=김자연 기자] 미국에서 올해 졸레어 등 10대 치료제의 특허가 만료될 예정이라고 피어스 파마가 밝혔다.이에 따르면 로슈의 면역학 제품 졸레어는,local,10,특허만료,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-19 15:48:00,Naver News,https://www.ajunews.com/view/20260317151917648,국산 신약 뒤엔 '오픈이노베이션'… 제약 협력 모델 자리잡아 | 아주경제,오픈 이노베이션(개방형 혁신)이 신약 개발 효율을 높이기 위한 전략으로 자리 잡고 있다.막대한 비용과 긴 시간이 요구되는 산업 특성상 외부 기술과 협력을 통한 개...,오픈 이노베이션(개방형 혁신)이 신약 개발 효율을 높이기 위한 전략으로 자리 잡고 있다.막대한 비용과 긴 시간이 요구되는 산업 특성상 외부 기술과 협력을 통한 개...,local,10,한독,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-13 05:56:00,Naver News,https://www.pharmnews.com/news/articleView.html?idxno=302037,"2025 국내 제약영업, 글로벌 수준 '소통 & 전문성' 입증했다 - 팜뉴스",국내 주요 제약사들의 영업 마케팅 전략이 과거 일방적인 제품 홍보에서 벗어나 '환자 및 질환 중심의 양방향 소통'으로 진화하고 있다.,[팜뉴스=김응민 기자] 국내 주요 제약사들의 영업 마케팅 전략이 과거 일방적인 제품 홍보에서 벗어나 '환자 및 질환 중심의 양방향 소통'으로 진화하고 있다. 과거,local,10,오가논,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-19 10:56:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3001054,도네페질·메만틴 복합제 제네릭 허가 본격화 - 의학신문,이달 들어 알츠하이머병 치매 치료제인 도네페질·메만틴 복합제 제네릭 허가가 본격화되고 있다. 특허 도전이 이뤄지고 있는 가운데.,[의학신문·일간보사=김정일 기자] 이달 들어 알츠하이머병 치매 치료제인 도네페질·메만틴 복합제 제네릭 허가가 본격화되고 있다. 특허 도전이 이뤄지고 있는 가운데,local,10,현대약품,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-20 06:12:00,Naver News,https://www.hitnews.co.kr/news/articleView.html?idxno=74722,"[HIT 포커스] 식약처를 패싱한 질병청, '이물백신 제조사'엔 관대한 조치","최근 식품의약품안전처가 국회에 ""질병관리청으로부터 이물이 혼입된 코로나19 백신과 관련한 보고를 받지 못했다""고 답변한 사실이 확인됐다. 이에 약물감시 전문가들 사이에서는 질병청이 해당 사안을 식약처와 충분히 공유하지 않은 채 접종을 진행했고, 그 과정에서 제조사의 늑장 대응까지 겹치면서 문제가 커졌다는 지적이 나오고 있다.식약처 바이오생약국 바이오의약품품질관리과는 ""코로나19 백신 접종 관리 실태에 관한 감사 결과와 관련해 질병청으로부터 이물 신고 1285건을 통보받은 일이 있느냐""는 국회 보건복지위원회 김미애 국민의힘 의원 질의.","최근 식품의약품안전처가 국회에 ""질병관리청으로부터 이물이 혼입된 코로나19 백신과 관련한 보고를 받지 못했다""고 답변한 사실이 확인됐다. 이에 약물감시 전문가들 사이에서는 질병청이 해당 사안을 식약처와 충분히 공유하지 않은 채 접종을 진행했고, 그 과정에서 제조사의 늑장 대응까지 겹치면서 문제가 커졌다는 지적이 나오고 있다.식약처 바이오생약국 바이오의약품품질관리과는 ""코로나19 백신 접종 관리 실태에 관한 감사 결과와 관련해 질병청으로부터 이물 신고 1285건을 통보받은 일이 있느냐""는 국회 보건복지위원회 김미애 국민의힘 의원 질의",local,10,백신,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-18 17:58:00,Naver News,https://zdnet.co.kr/view/?no=20260318175712,"[제약바이오] 한국룬드벡, ‘뇌 건강을 위한 약속과 헌신’ 사내 캠페인 外",한국룬드벡은 세계뇌주간(Brain Awareness Week)을 맞아 뇌 건강에 대한 이해와 뇌질환 극복을 위한 임직원 참여형 사내 캠페인 ‘뇌 건강을 위한 룬드벡의 약속과 헌신(Connecting Our Commitment for Brain Health)’을 3월22일까지 진행한다고 밝혔...,한국룬드벡은 세계뇌주간(Brain Awareness Week)을 맞아 뇌 건강에 대한 이해와 뇌질환 극복을 위한 임직원 참여형 사내 캠페인 ‘뇌 건강을 위한 룬드벡의 약속과 헌신(Connecting Our Commitment for Brain Health)’을 3월22일까지 진행한다고 밝혔...,local,10,다이이찌산쿄,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-13 16:20:00,Naver News,http://www.seoulwire.com/news/articleView.html?idxno=710742,"LG생건·지원바이오, 美 ‘발암물질 경고 누락’ 통합 소송 직면 - 서울와이어",서울와이어는 비즈앤로(Biz&Law) 코너를 통해 글로벌 법정 분쟁 이슈를 심도 있는 취재로 독자들에게 알려드리고자 합니다. 생소한 해외 법적 용어와.,[편집자주] 서울와이어는 비즈앤로(Biz&Law) 코너를 통해 글로벌 법정 분쟁 이슈를 심도 있는 취재로 독자들에게 알려드리고자 합니다. 생소한 해외 법적 용어와,local,10,로레알,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-19 06:01:00,Naver News,https://biz.chosun.com/science-chosun/bio/2026/03/19/BGH5YECPO5CSTBQMGMXADVOANY/?utm_source=naver&utm_medium=original&utm_campaign=biz,우주서 3D 인공심장 프린팅 첫 성과…“신약 개발로 확장”,우주서 3D 인공심장 프린팅 첫 성과신약 개발로 확장 박찬흠 한림대 교수 연구팀 바이오케비넷 실험 미세 중력서 줄기세포 분화 활발 내년 항암제 플랫폼 바이오렉스 추진.,우주서 3D 인공심장 프린팅 첫 성과신약 개발로 확장 박찬흠 한림대 교수 연구팀 바이오케비넷 실험 미세 중력서 줄기세포 분화 활발 내년 항암제 플랫폼 바이오렉스 추진,local,10,MSD,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-20 00:00:00,Naver News,https://www.newsclaim.co.kr/news/articleView.html?idxno=3055408,"[닥터 G의 내몸상식] 면역력 바닥나는 3월, 대상포이 노년층 노린다",피부 한쪽이 따끔따끔 화끈거리더니 띠 모양 물집이 올라왔다면 단순 피부 트러블이 아니다. 어릴 적 수두를 앓고 나서 신경절 속에 숨어 지내던 수두-대상포진 바이러스가 다시 활동을 시작한 대상포진일 가능성이 크다. 최근 10년 사이 60대 이상 대상포진 환자가 크게 늘었다는 통계가 나왔다. 면역력이 떨어지는 고령층에서 특히 급증하는 이유다. 3월은 노년층 면역력이 가장 불안정한 시기다.,[뉴스클레임]피부 한쪽이 따끔따끔 화끈거리더니 띠 모양 물집이 올라왔다면 단순 피부 트러블이 아니다. 어릴 적 수두를 앓고 나서 신경절 속에 숨어 지내던 수두-대상포진 바이러스가 다시 활동을 시작한 대상포진일 가능성이 크다. 최근 10년 사이 60대 이상 대상포진 환자가 크게 늘었다는 통계가 나왔다. 면역력이 떨어지는 고령층에서 특히 급증하는 이유다. 3월은 노년층 면역력이 가장 불안정한 시기다. 겨울 내 활동량이 줄고 햇볕을 덜 쬐면서 비타민 D와 근육량이 감소해 면역 기능이 약해져 있다. 여기에 큰 일교차와 잦은 감기·기관지염이,local,10,백신,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-20 06:02:00,Naver News,https://www.dailypharm.com/user/news/336676?REFERER=NP,"[데일리팜]약가제도 개선 향방은?…제약, 복지부와 협의 기대감","국내 제약업계가 내주 건강보험정책심의위원회 의결을 앞둔 약가제도 개편안에 대한 보건복지부 협의 가능성을 기대하는 표정이다. 이형훈 복지부 제2차관이 제약업계 반발 배경과 이유에 일부 공감하며 산업 육성을 위한 개편안 수정·협의안에 대한 의견수렴 계획을 약속하면서다. 기등제 제네릭 약가 산정률만 놓고 볼 때, 제약업계가 제시한 마지노선이 48.2%인 대비 복지부안으로 알….","국내 제약업계가 내주 건강보험정책심의위원회 의결을 앞둔 약가제도 개편안에 대한 보건복지부 협의 가능성을 기대하는 표정이다. 이형훈 복지부 제2차관이 제약업계 반발 배경과 이유에 일부 공감하며 산업 육성을 위한 개편안 수정·협의안에 대한 의견수렴 계획을 약속하면서다. 기등제 제네릭 약가 산정률만 놓고 볼 때, 제약업계가 제시한 마지노선이 48.2%인 대비 복지부안으로 알…",local,10,제네릭,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-20 05:56:00,Naver News,https://www.pharmnews.com/news/articleView.html?idxno=302181,"반복된 수술 한계,  미만형 TGCT표적치료 패러다임 온다 - 팜뉴스",미만형 건활막 거대세포종(TGCT)은 양성 종양이지만 반복 수술과 잦은 재발로 환자의 삶의 질과 관절 기능에 큰 부담을 주는 질환이다.,[팜뉴스=김민건 기자] 미만형 건활막 거대세포종(TGCT)은 양성 종양이지만 반복 수술과 잦은 재발로 환자의 삶의 질과 관절 기능에 큰 부담을 주는 질환이다. 과,local,10,합병,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-18 09:46:00,Naver News,https://www.biospectator.com/view/news_view.php?varAtcId=28117,"루닛, 암조직서 'AI 분석' 이중항체 ""단백질쌍 19건 발굴""",의료 인공지능(AI) 기업 루닛(Lunit)은 오는 4월 17일부터 22일(현지시간)까지 미국 샌디에고에서 열리는 미국 암연구학회(AACR 2026)에서 AI 바이오마커 플랫폼 루닛스코프(Lunit SCOPE)에 대.,의료 인공지능(AI) 기업 루닛(Lunit)은 오는 4월 17일부터 22일(현지시간)까지 미국 샌디에고에서 열리는 미국 암연구학회(AACR 2026)에서 AI 바이오마커 플랫폼 루닛스코프(Lunit SCOPE)에 대,local,10,아스트라제네카,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-19 06:00:00,Naver News,https://www.apsk.co.kr/news/articleView.html?idxno=538886,카빅티·졸겐스마가 연 'CGT 전성시대'…차세대 타깃은 만성질환 - 메디팜스투데이,"카빅티와 졸겐스마 등 초기 블록버스터 모델이 증명한 세포·유전자치료제(Cell & Gene Therapeutics, CGT)의 상업적 성공이 이제 만성질환 파이프.","카빅티와 졸겐스마 등 초기 블록버스터 모델이 증명한 세포·유전자치료제(Cell & Gene Therapeutics, CGT)의 상업적 성공이 이제 만성질환 파이프",local,10,노바티스,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-19 09:34:00,Naver News,https://www.bosa.co.kr/news/articleView.html?idxno=3001023,"현대약품, ‘New WAVE 웨비나’ 성료 - 의학신문",현대약품이 국소 안드로겐 수용체 억제 기전의 first-in-class 여드름 치료제 ‘윈레비크림(클라스코테론 1%)’의 약리기.,[의학신문·일간보사=김정일 기자] 현대약품이 국소 안드로겐 수용체 억제 기전의 first-in-class 여드름 치료제 ‘윈레비크림(클라스코테론 1%)’의 약리기,local,10,현대약품,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-19 12:00:00,Naver News,https://www.dailypharm.com/user/news/336649?REFERER=NP,"[데일리팜]한미, 전립선암 치료제 확대…엑스탄디 제네릭 허가","한미약품이 전립선암 치료제 시장 영역을 넓히고 있다. 자이티가에 이어 엑스탄디 퍼스트 제네릭을 허가받아 복수의 치료 옵션을 구축했다. 식약처는 18일 한미약품 '엔자론연질캡슐40mg'을 허가했다. 이 제품은 아스텔라스 '엑스탄디캡슐'의 동일성분 제네릭으로, 전립선암 치료제로 사용된다. 엑스탄디 제네릭은 허가받은 건 이번이 다섯번째. 앞서 작년 알보젠코리아를 시작으로 대원….","한미약품이 전립선암 치료제 시장 영역을 넓히고 있다. 자이티가에 이어 엑스탄디 퍼스트 제네릭을 허가받아 복수의 치료 옵션을 구축했다. 식약처는 18일 한미약품 '엔자론연질캡슐40mg'을 허가했다. 이 제품은 아스텔라스 '엑스탄디캡슐'의 동일성분 제네릭으로, 전립선암 치료제로 사용된다. 엑스탄디 제네릭은 허가받은 건 이번이 다섯번째. 앞서 작년 알보젠코리아를 시작으로 대원…",local,10,아스텔라스,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-19 18:12:00,Naver News,https://www.rapportian.com/news/articleView.html?idxno=233731,한국애브비 ‘ACE 심포지엄’ 개최…보톡스·아큅타 기반 편두통 예방 치료 전략 공유,한국애브비는 지난 17일 안다즈 서울 강남에서 ‘2026 ACE 심포지엄(AbbVie’s Migraine Portfolio: from Chronic Migraine.,[라포르시안] 한국애브비는 지난 17일 안다즈 서울 강남에서 ‘2026 ACE 심포지엄(AbbVie’s Migraine Portfolio: from Chronic Migraine,local,10,제형,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-18 15:10:00,Naver News,https://www.biotimes.co.kr/news/articleView.html?idxno=30496,“바이오 판이 바뀐다”…AI·글로벌 자본 몰린 바이오코리아 2026 개막 - 바이오타임즈,"바이오코리아 2026이 인공지능(AI)과 디지털헬스, 글로벌 진출 전략, 투자 트렌드까지 바이오헬스 산업의 미래를 한눈에 조망하는 장으로 마련된다.","[바이오타임즈] 바이오코리아 2026이 인공지능(AI)과 디지털헬스, 글로벌 진출 전략, 투자 트렌드까지 바이오헬스 산업의 미래를 한눈에 조망하는 장으로 마련된다",local,10,암젠,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-19 06:12:00,Naver News,https://www.hitnews.co.kr/news/articleView.html?idxno=74696,제약회사 71곳 188명 등기이사 명단 살펴보니 '새 얼굴이 103명',"상장 제약회사 등기이사 명단이 집계됐다. 새롭게 등기이사에 이름을 올린 이가 전체 과반을 넘었고, 임기만료 CEO 및 대주주 경영인들은 대다수 유임 명단에 올랐다. 각 기업의 차세대 경영인들의 면면도 드러났다. 사외이사 등 외부인들은 로펌 및 회계법인 인물들이 대세를 이뤘고, 학계 및 관계 등 덕망 있는 인물들도 많이 눈에 띄었다. 의료계·약계 인물들이 여전히 많았고, 판·검사 출신도 간간히 보였다.히트뉴스가 총 71곳 상장 제약 기업을 대상으로 2026년 등기이사 선임현황을 집계한 결과 67곳 제약에서 188명이 등기이사 선임명단.","상장 제약회사 등기이사 명단이 집계됐다. 새롭게 등기이사에 이름을 올린 이가 전체 과반을 넘었고, 임기만료 CEO 및 대주주 경영인들은 대다수 유임 명단에 올랐다. 각 기업의 차세대 경영인들의 면면도 드러났다. 사외이사 등 외부인들은 로펌 및 회계법인 인물들이 대세를 이뤘고, 학계 및 관계 등 덕망 있는 인물들도 많이 눈에 띄었다. 의료계·약계 인물들이 여전히 많았고, 판·검사 출신도 간간히 보였다.히트뉴스가 총 71곳 상장 제약 기업을 대상으로 2026년 등기이사 선임현황을 집계한 결과 67곳 제약에서 188명이 등기이사 선임명단",local,10,한독,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-17 12:20:00,Naver News,https://www.medipana.com/news/articleView.html?idxno=408314,"'자누비아·졸레어' 등 블록버스터 10개, 올해 美 특허절벽 도래 - 메디파나뉴스",미국 의약품 시장에서 지난해 약 134억달러(약 20조1582억원) 규모 매출을 기록한 블록버스터 의약품 10개가 '독점권 상실(.,[메디파나뉴스 = 조해진 기자] 미국 의약품 시장에서 지난해 약 134억달러(약 20조1582억원) 규모 매출을 기록한 블록버스터 의약품 10개가 '독점권 상실(,local,10,BMS,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-18 18:00:00,Naver News,http://www.mkhealth.co.kr/news/articleView.html?idxno=77938,부작용 덜한 항암치료 가능해질까…'유도 미사일' ADC 주목,"폐암 진단을 받은 환자에게 항암 치료는 여전히 쉽지 않은 과정이다. 강한 독성 때문에 탈모와 구토, 극심한 피로감 등 다양한 부작용이 뒤따르기 때문이다. 이런 문제를 줄이기 위해 등장한 것이 '항체약물접합체(ADC)'라는 항암 치료 기술이다. 암세포만 골라 공격하는 '유도 미사일 항암제'로 불리며 차세대 항암 치료로 주목받고 있다.ADC는 암세포 표면의 특정 단백질을 인식하는 항체에 세포독성 약물을 결합한 치료제다.","폐암 진단을 받은 환자에게 항암 치료는 여전히 쉽지 않은 과정이다. 강한 독성 때문에 탈모와 구토, 극심한 피로감 등 다양한 부작용이 뒤따르기 때문이다. 이런 문제를 줄이기 위해 등장한 것이 '항체약물접합체(ADC)'라는 항암 치료 기술이다. 암세포만 골라 공격하는 '유도 미사일 항암제'로 불리며 차세대 항암 치료로 주목받고 있다.ADC는 암세포 표면의 특정 단백질을 인식하는 항체에 세포독성 약물을 결합한 치료제다. 항체가 암세포를 찾아 결합하면 내부로 독성 약물이 전달돼 암세포를 파괴하는 방식이다. 기존 항암제가 빠르게 분열하는",local,10,아스트라제네카,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-20 06:00:00,Naver News,https://www.bloter.net/news/articleView.html?idxno=657151,[데스크시각] 어느 시니어 제약맨의 회한,“요즘 후배들이나 주변 오너들을 만나면 제약 말고 다른 사업 알아보라고 권합니다. 평생을 바친 이 바닥이 이제는 죄인 취급받는 곳이 됐으니까요.”수십 년간 제약업계에 몸담은 시니어 제약인의 한숨 섞인 토로다. 최근 정부가 추진하는 전방위적 약가 인하 칼바람을 마주하며 그는 분노보다 앞.,“요즘 후배들이나 주변 오너들을 만나면 제약 말고 다른 사업 알아보라고 권합니다. 평생을 바친 이 바닥이 이제는 죄인 취급받는 곳이 됐으니까요.”수십 년간 제약업계에 몸담은 시니어 제약인의 한숨 섞인 토로다. 최근 정부가 추진하는 전방위적 약가 인하 칼바람을 마주하며 그는 분노보다 앞,local,10,제네릭,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-17 00:08:00,Naver News,https://www.kado.net/news/articleView.html?idxno=2039160,"춘천바이오산업진흥원, 체외진단 인력 양성 본격화 - 강원도민일보","춘천바이오산업진흥원(원장 김창혁)은 16일 체외진단 현장맞춤형 인력양성 교육과정을 시작하고, 오는 4월 30일까지 7주간 체외진단 전반에 대한 실무 중심 교육을.","춘천바이오산업진흥원(원장 김창혁)은 16일 체외진단 현장맞춤형 인력양성 교육과정을 시작하고, 오는 4월 30일까지 7주간 체외진단 전반에 대한 실무 중심 교육을",local,10,애보트,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-19 06:18:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=531293,이란 전쟁 장기화에 ‘콜드체인’까지 흔들…美 제네릭 공급망도 ‘긴장’ - 약사공론,"미국과 이스라엘, 이란 간 무력 충돌이 3주째 이어지면서 중동 지역의 에너지 가격 상승과 물류 차질이 제약 산업 전반으로 확산될 수 있다는 우려가 커지고 있다.시.","미국과 이스라엘, 이란 간 무력 충돌이 3주째 이어지면서 중동 지역의 에너지 가격 상승과 물류 차질이 제약 산업 전반으로 확산될 수 있다는 우려가 커지고 있다.시",local,10,품귀,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-19 17:38:00,Naver News,https://www.newsis.com/view/NISX20260319_0003555965,"""건선치료도 주사→알약으로""…미국 FDA, J&J 신약 허가","글로벌제약사 존슨앤존슨(J&J)이 개발한 경구용 건선치료제 '아이코타이드'(ICOTYDE)가 미국 식품의약국(FDA)으로부터 허가를 받았다. 주사제였던 건선치료제를 먹는 약으로 개발하면서 시장이 주목하고 있다.19일 J&J 및 로이터 등 외신에 따르면, 미국 FDA는 하루에 한번 복용하면 되는 J&J의 경구용 건선치료제를 허가..","[서울=뉴시스]황재희 기자 = 글로벌제약사 존슨앤존슨(J&J)이 개발한 경구용 건선치료제 '아이코타이드'(ICOTYDE)가 미국 식품의약국(FDA)으로부터 허가를 받았다. 주사제였던 건선치료제를 먹는 약으로 개발하면서 시장이 주목하고 있다.19일 J&J 및 로이터 등 외신에 따르면, 미국 FDA는 하루에 한번 복용하면 되는 J&J의 경구용 건선치료제를 허가..",local,10,BMS,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-19 15:10:00,Naver News,https://www.biospectator.com/view/news_view.php?varAtcId=28137,"로슈, 엔비디아 기술적용 ‘신약개발 AI공장’ 출범","출처=로슈 로슈(Roche)가 엔비디아(NVIDIA)의 슈퍼컴퓨터 기술을 적용한 신약개발 AI공장(AI factory)을 출범시켰다. 이번 AI공장을 이용해 약물과 진단솔루션의 발굴, 개발을 가속화할 수 있을 것으.","▲출처=로슈
로슈(Roche)가 엔비디아(NVIDIA)의 슈퍼컴퓨터 기술을 적용한 신약개발 AI공장(AI factory)을 출범시켰다. 이번 AI공장을 이용해 약물과 진단솔루션의 발굴, 개발을 가속화할 수 있을 것으",local,10,로슈,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-19 23:28:00,Naver News,http://www.thefirstmedia.net/news/articleView.html?idxno=195954,"차바이오그룹, 차백신연구소 지분 매각...""핵심 사업 중심 포트폴리오 재편 가속""","차바이오그룹이 핵심 사업 중심의 포트폴리오 재편을 지속적으로 추진하고 있다.차바이오텍은 보유 중인 차백신연구소의 지분 8,948,813주를 소룩스(290690) 및 아리바이오투자목적13호 등에 양도하기로 결정했다고 19일 밝혔다. 총 거래 금액은 약 238억원이다.이번 거래 완료 이후 차바이오텍의 차백신연구소의 지분은 1,340,483주(4.99%)로 줄어든다. 이는 경영권 및 전략적 영향력에서는 벗어나면서도, 향후 기술 협력 가능성과 투자 가치 관점에서의 최소 지분을 유지하기 위한 전략적 판단이다.차백신연구소는 면역증강 플랫폼 기.","차바이오그룹이 핵심 사업 중심의 포트폴리오 재편을 지속적으로 추진하고 있다.차바이오텍은 보유 중인 차백신연구소의 지분 8,948,813주를 소룩스(290690) 및 아리바이오투자목적13호 등에 양도하기로 결정했다고 19일 밝혔다. 총 거래 금액은 약 238억원이다.이번 거래 완료 이후 차바이오텍의 차백신연구소의 지분은 1,340,483주(4.99%)로 줄어든다. 이는 경영권 및 전략적 영향력에서는 벗어나면서도, 향후 기술 협력 가능성과 투자 가치 관점에서의 최소 지분을 유지하기 위한 전략적 판단이다.차백신연구소는 면역증강 플랫폼 기",local,10,백신,,,0,,8.8,7.0,10,False
2026-03-19,BD,2026-03-20 06:00:00,Naver News,https://www.pharmnews.com/news/articleView.html?idxno=302101,"[창간특집] ""적법성 상실한 약가정책, 협치와 소통이 먼저다"" - 팜뉴스","제약산업을 국가 미래 성장동력으로 육성하겠다는 정부의 외침과, 생존을 위협하는 일방적 약가 인하 정책의 모순 속에서 K-제약바이오가 길을 잃고 있다.","[편집자주] 제약산업을 국가 미래 성장동력으로 육성하겠다는 정부의 외침과, 생존을 위협하는 일방적 약가 인하 정책의 모순 속에서 K-제약바이오가 길을 잃고 있다.",local,10,제네릭,,,0,,8.8,7.0,10,False
2026-03-19,Client,2026-03-17 15:48:00,Naver News,https://www.cnbnews.com/news/article.html?no=783898,"삼진제약, 신임 마케팅 실장 ‘이예진 상무이사’ 영입",삼진제약이 20여년간 여러 글로벌 제약사에서 경험을 쌓은 마케팅 전문가 이예진 전 안텐진 코리아 영업마케팅 상무를 신임 마케팅 실장으로 영입했다고 17일 밝혔다.신임 이예진 상무는 중앙대학교 약학대학을 졸업..,삼진제약이 20여년간 여러 글로벌 제약사에서 경험을 쌓은 마케팅 전문가 이예진 전 안텐진 코리아 영업마케팅 상무를 신임 마케팅 실장으로 영입했다고 17일 밝혔다.신임 이예진 상무는 중앙대학교 약학대학을 졸업..,local,10,안텐진,,,0,,8.8,7.0,10,False
